id,medicament_id,frequence,effet
495,20,Peu fréquents (moins de 1 % des patients),troubles du sommeil
496,20,Peu fréquents (moins de 1 % des patients),insomnie
497,20,Peu fréquents (moins de 1 % des patients),fourmillement des extrémités
498,20,Peu fréquents (moins de 1 % des patients),maux de tête
499,20,Peu fréquents (moins de 1 % des patients),étourdissement
500,20,Peu fréquents (moins de 1 % des patients),trouble du goût
501,20,Peu fréquents (moins de 1 % des patients),ralentissement du cœur
502,20,Peu fréquents (moins de 1 % des patients),bouffées de chaleur
503,20,Peu fréquents (moins de 1 % des patients),essoufflement
504,20,Peu fréquents (moins de 1 % des patients),acné
505,20,Peu fréquents (moins de 1 % des patients),urticaire
506,20,Peu fréquents (moins de 1 % des patients),grippe
507,20,Peu fréquents (moins de 1 % des patients),fatigue
508,20,Peu fréquents (moins de 1 % des patients),crampes
509,20,Peu fréquents (moins de 1 % des patients),mal de dos
510,20,Peu fréquents (moins de 1 % des patients),douleurs des articulations
511,20,Peu fréquents (moins de 1 % des patients),faiblesse musculaire
512,20,Peu fréquents (moins de 1 % des patients),élévation des transaminases.
513,20,Fréquence indéterminée,diminution de l'appétit
514,20,Fréquence indéterminée,modification de la glycémie (hyperglycémie ou hypoglycémie)
515,20,Fréquence indéterminée,cauchemars
516,20,Fréquence indéterminée,baisse de sensibilité
517,20,Fréquence indéterminée,vision floue
518,20,Fréquence indéterminée,bourdonnements d'oreille
519,20,Fréquence indéterminée,perte d'audition
520,20,Fréquence indéterminée,hypertension
521,20,Fréquence indéterminée,toux
522,20,Fréquence indéterminée,saignements de nez
523,20,Fréquence indéterminée,renvois
524,20,Fréquence indéterminée,vomissements
525,20,Fréquence indéterminée,bouche sèche
526,20,Fréquence indéterminée,chute de cheveux
527,20,Fréquence indéterminée,démangeaisons
528,20,Fréquence indéterminée,augmentation du volume des seins
529,20,Fréquence indéterminée,douleur dans la poitrine
530,20,Fréquence indéterminée,tendinite
531,20,Fréquence indéterminée,destruction des tissus musculaires
532,20,Fréquence indéterminée,réaction cutanée potentiellement grave
533,20,Fréquence indéterminée,pancréatite
534,20,Fréquence indéterminée,hépatite
535,20,Fréquence indéterminée,réaction allergique
536,20,Fréquence indéterminée,myasthénie
537,20,Fréquence indéterminée,atteinte musculaire (voir Attention).
538,20,D'autres effets indésirables ont également été rapportés avec certaines statines,troubles sexuels
539,20,D'autres effets indésirables ont également été rapportés avec certaines statines,diabète
540,20,D'autres effets indésirables ont également été rapportés avec certaines statines,atteinte pulmonaire (voir Attention).
541,21,Fréquents (1 % à 10 % des patients),diarrhée
542,21,Fréquents (1 % à 10 % des patients),douleurs musculaires.
543,21,Peu fréquents (moins de 1 % des patients),douleurs abdominales
544,21,Peu fréquents (moins de 1 % des patients),constipation
545,21,Peu fréquents (moins de 1 % des patients),ballonnements
546,21,Peu fréquents (moins de 1 % des patients),digestion difficile
547,21,Peu fréquents (moins de 1 % des patients),nausées
548,21,Peu fréquents (moins de 1 % des patients),dépression
549,21,Peu fréquents (moins de 1 % des patients),troubles du sommeil
550,21,Peu fréquents (moins de 1 % des patients),insomnie
551,21,Peu fréquents (moins de 1 % des patients),fourmillement des extrémités
552,21,Peu fréquents (moins de 1 % des patients),maux de tête
553,21,Peu fréquents (moins de 1 % des patients),étourdissement
554,21,Peu fréquents (moins de 1 % des patients),trouble du goût
555,21,Peu fréquents (moins de 1 % des patients),ralentissement du cœur
556,21,Peu fréquents (moins de 1 % des patients),bouffées de chaleur
557,21,Peu fréquents (moins de 1 % des patients),essoufflement
558,21,Peu fréquents (moins de 1 % des patients),acné
559,21,Peu fréquents (moins de 1 % des patients),urticaire
560,21,Peu fréquents (moins de 1 % des patients),grippe
561,21,Peu fréquents (moins de 1 % des patients),fatigue
562,21,Peu fréquents (moins de 1 % des patients),crampes
563,21,Peu fréquents (moins de 1 % des patients),mal de dos
564,21,Peu fréquents (moins de 1 % des patients),douleurs des articulations
565,21,Peu fréquents (moins de 1 % des patients),faiblesse musculaire
566,21,Peu fréquents (moins de 1 % des patients),élévation des transaminases.
567,21,Fréquence indéterminée,diminution de l'appétit
568,21,Fréquence indéterminée,modification de la glycémie (hyperglycémie ou hypoglycémie)
569,21,Fréquence indéterminée,cauchemars
570,21,Fréquence indéterminée,baisse de sensibilité
571,21,Fréquence indéterminée,vision floue
572,21,Fréquence indéterminée,bourdonnements d'oreille
573,21,Fréquence indéterminée,perte d'audition
574,21,Fréquence indéterminée,hypertension
575,21,Fréquence indéterminée,toux
576,21,Fréquence indéterminée,saignements de nez
577,21,Fréquence indéterminée,renvois
578,21,Fréquence indéterminée,vomissements
579,21,Fréquence indéterminée,bouche sèche
580,21,Fréquence indéterminée,chute de cheveux
581,21,Fréquence indéterminée,démangeaisons
582,21,Fréquence indéterminée,augmentation du volume des seins
583,21,Fréquence indéterminée,douleur dans la poitrine
584,21,Fréquence indéterminée,tendinite
585,21,Fréquence indéterminée,destruction des tissus musculaires
586,21,Fréquence indéterminée,réaction cutanée potentiellement grave
587,21,Fréquence indéterminée,pancréatite
588,21,Fréquence indéterminée,hépatite
589,21,Fréquence indéterminée,réaction allergique
590,21,Fréquence indéterminée,myasthénie
591,21,Fréquence indéterminée,atteinte musculaire (voir Attention).
592,21,D'autres effets indésirables ont également été rapportés avec certaines statines,troubles sexuels
593,21,D'autres effets indésirables ont également été rapportés avec certaines statines,diabète
594,21,D'autres effets indésirables ont également été rapportés avec certaines statines,atteinte pulmonaire (voir Attention).
595,22,Fréquents (1 % à 10 % des patients),diarrhée
596,22,Fréquents (1 % à 10 % des patients),douleurs musculaires.
597,22,Peu fréquents (moins de 1 % des patients),douleurs abdominales
598,22,Peu fréquents (moins de 1 % des patients),constipation
599,22,Peu fréquents (moins de 1 % des patients),ballonnements
600,22,Peu fréquents (moins de 1 % des patients),digestion difficile
601,22,Peu fréquents (moins de 1 % des patients),nausées
602,22,Peu fréquents (moins de 1 % des patients),dépression
603,22,Peu fréquents (moins de 1 % des patients),troubles du sommeil
604,22,Peu fréquents (moins de 1 % des patients),insomnie
605,22,Peu fréquents (moins de 1 % des patients),fourmillement des extrémités
606,22,Peu fréquents (moins de 1 % des patients),maux de tête
607,22,Peu fréquents (moins de 1 % des patients),étourdissement
608,22,Peu fréquents (moins de 1 % des patients),trouble du goût
609,22,Peu fréquents (moins de 1 % des patients),ralentissement du cœur
610,22,Peu fréquents (moins de 1 % des patients),bouffées de chaleur
611,22,Peu fréquents (moins de 1 % des patients),essoufflement
612,22,Peu fréquents (moins de 1 % des patients),acné
613,22,Peu fréquents (moins de 1 % des patients),urticaire
614,22,Peu fréquents (moins de 1 % des patients),grippe
615,22,Peu fréquents (moins de 1 % des patients),fatigue
616,22,Peu fréquents (moins de 1 % des patients),crampes
617,22,Peu fréquents (moins de 1 % des patients),mal de dos
618,22,Peu fréquents (moins de 1 % des patients),douleurs des articulations
619,22,Peu fréquents (moins de 1 % des patients),faiblesse musculaire
620,22,Peu fréquents (moins de 1 % des patients),élévation des transaminases.
621,22,Fréquence indéterminée,diminution de l'appétit
622,22,Fréquence indéterminée,modification de la glycémie (hyperglycémie ou hypoglycémie)
623,22,Fréquence indéterminée,cauchemars
624,22,Fréquence indéterminée,baisse de sensibilité
625,22,Fréquence indéterminée,vision floue
626,22,Fréquence indéterminée,bourdonnements d'oreille
627,22,Fréquence indéterminée,perte d'audition
628,22,Fréquence indéterminée,hypertension
629,22,Fréquence indéterminée,toux
630,22,Fréquence indéterminée,saignements de nez
631,22,Fréquence indéterminée,renvois
632,22,Fréquence indéterminée,vomissements
633,22,Fréquence indéterminée,bouche sèche
634,22,Fréquence indéterminée,chute de cheveux
635,22,Fréquence indéterminée,démangeaisons
636,22,Fréquence indéterminée,augmentation du volume des seins
637,22,Fréquence indéterminée,douleur dans la poitrine
638,22,Fréquence indéterminée,tendinite
639,22,Fréquence indéterminée,destruction des tissus musculaires
640,22,Fréquence indéterminée,réaction cutanée potentiellement grave
641,22,Fréquence indéterminée,pancréatite
642,22,Fréquence indéterminée,hépatite
643,22,Fréquence indéterminée,réaction allergique
644,22,Fréquence indéterminée,myasthénie
645,22,Fréquence indéterminée,atteinte musculaire (voir Attention).
646,22,D'autres effets indésirables ont également été rapportés avec certaines statines,troubles sexuels
647,22,D'autres effets indésirables ont également été rapportés avec certaines statines,diabète
648,22,D'autres effets indésirables ont également été rapportés avec certaines statines,atteinte pulmonaire (voir Attention).
649,23,Fréquents (1 à 10 % des personnes),douleur musculaire
650,23,Fréquents (1 à 10 % des personnes),augmentation des transaminases.
651,23,Peu fréquents (moins de 1 % des personnes),crampes
652,23,Peu fréquents (moins de 1 % des personnes),douleurs articulaires ou cervicales
653,23,Peu fréquents (moins de 1 % des personnes),mal de dos
654,23,Peu fréquents (moins de 1 % des personnes),faiblesse musculaire
655,23,Peu fréquents (moins de 1 % des personnes),digestion difficile
656,23,Peu fréquents (moins de 1 % des personnes),brûlures d'estomac
657,23,Peu fréquents (moins de 1 % des personnes),nausées
658,23,Peu fréquents (moins de 1 % des personnes),douleur abdominale
659,23,Peu fréquents (moins de 1 % des personnes),diarrhée
660,23,Peu fréquents (moins de 1 % des personnes),ballonnements
661,23,Peu fréquents (moins de 1 % des personnes),bouche sèche
662,23,Peu fréquents (moins de 1 % des personnes),fatigue
663,23,Peu fréquents (moins de 1 % des personnes),malaise
664,23,Peu fréquents (moins de 1 % des personnes),gonflement des membres
665,23,Peu fréquents (moins de 1 % des personnes),maux de tête
666,23,Peu fréquents (moins de 1 % des personnes),fourmillements des extrémités
667,23,Peu fréquents (moins de 1 % des personnes),éruption cutanée
668,23,Peu fréquents (moins de 1 % des personnes),démangeaisons
669,23,Peu fréquents (moins de 1 % des personnes),urticaire
670,23,Peu fréquents (moins de 1 % des personnes),troubles du sommeil.
671,23,Rares,troubles visuels
672,23,Rares,gynécomastie
673,23,Rares,réaction allergique.
674,23,De fréquence indéterminée,étourdissements
675,23,De fréquence indéterminée,essoufflement
676,23,De fréquence indéterminée,perte de l'appétit
677,23,De fréquence indéterminée,bouffées de chaleur
678,23,De fréquence indéterminée,troubles de la mémoire
679,23,De fréquence indéterminée,faiblesse musculaire persistante
680,23,De fréquence indéterminée,voire toxicité musculaire
681,23,De fréquence indéterminée,pancréatite
682,23,De fréquence indéterminée,hépatite
683,23,De fréquence indéterminée,atteinte pulmonaire (voir Attention).
684,23,D'autres effets indésirables ont également été rapportés avec certaines statines,cauchemars
685,23,D'autres effets indésirables ont également été rapportés avec certaines statines,troubles sexuels
686,23,D'autres effets indésirables ont également été rapportés avec certaines statines,diabète.
687,24,Fréquents (entre 1 à 10 % des cas),douleur musculaire
688,24,Fréquents (entre 1 à 10 % des cas),augmentation des transaminases.
689,24,Peu fréquents (moins de 1 % des patients),crampes
690,24,Peu fréquents (moins de 1 % des patients),douleurs articulaires ou cervicales
691,24,Peu fréquents (moins de 1 % des patients),mal de dos
692,24,Peu fréquents (moins de 1 % des patients),faiblesse musculaire
693,24,Peu fréquents (moins de 1 % des patients),digestion difficile
694,24,Peu fréquents (moins de 1 % des patients),brûlures d'estomac
695,24,Peu fréquents (moins de 1 % des patients),nausées
696,24,Peu fréquents (moins de 1 % des patients),douleur abdominale
697,24,Peu fréquents (moins de 1 % des patients),diarrhée
698,24,Peu fréquents (moins de 1 % des patients),ballonnements
699,24,Peu fréquents (moins de 1 % des patients),bouche sèche
700,24,Peu fréquents (moins de 1 % des patients),fatigue
701,24,Peu fréquents (moins de 1 % des patients),malaise
702,24,Peu fréquents (moins de 1 % des patients),gonflement des membres
703,24,Peu fréquents (moins de 1 % des patients),maux de tête
704,24,Peu fréquents (moins de 1 % des patients),fourmillements des extrémités
